,,,,,,,,,,,
#EJECUCIÓN GASTOS- EJERCICIO 2014,,,,,,,,,,,
,,,,,,,,,,,
#Org.,Prog.,Econ.,Denominación,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,230,22760,"Servicios Sociales..Programa de Prevención, Inserción y Promoción Social","Servicios Sociales..Programa de Prevención, Inserción y Promoción Social",,230,2,0,0,0,4868.04
,,,,,,,,,,,
,230,22761,Servicios Sociales..Programa de Atención al Menor,Servicios Sociales..Programa de Atención al Menor,,230,2,0,0,0,10909.2
,,,,,,,,,,,
,230,22762,Servicios Sociales..Programa de Teleasistencia,Servicios Sociales..Programa de Teleasistencia,,230,2,0,0,0,950.92
,,,,,,,,,,,
,230,48000,"Servicios Sociales, Subvención Fundación Amás","Servicios Sociales, Subvención Fundación Amás",,230,48000,1500,0,1500,1500
,,,,,,,,,,,
,230,48099,Servicios sociales..Otras subvenciones,Servicios sociales..Otras subvenciones,,230,48099,1500,0,1500,100
,,,,,,,,,,,
,231,16000,Acción social. Seguridad Social,Acción social. Seguridad Social,,231,1,2100000,32102.65,2132102.65,2007356.74
,,,,,,,,,,,
,231,16200,Acción social. Formación y perfeccionamiento del personal,Acción social. Formación y perfeccionamiento del personal,,231,1,67954.8,0,67954.8,21703.64
,,,,,,,,,,,
,231,16203,Acción social. Ayuda de estudios,Acción social. Ayuda de estudios,,231,1,58409.11,0,58409.11,4830.45
,,,,,,,,,,,
,231,16204,Acción social. Acción social,Acción social. Acción social,,231,1,214504.51,0,214504.51,313000.93
,,,,,,,,,,,
,231,16206,Acción social. Prevención de riesgos laborales,Acción social. Prevención de riesgos laborales,,231,1,30450,7588.08,38038.08,30609.79
,,,,,,,,,,,
,231,16207,Acción social. Reconocimientos y analíticas,Acción social. Reconocimientos y analíticas,,231,1,6500,0,6500,5659.88
,,,,,,,,,,,
,234,13000,Infancia y Juventud Salario Base,Infancia y Juventud Salario Base,,234,1,8389.5,0,8389.5,14255.42
,,,,,,,,,,,
,234,13002,Infancia y Juventud Otras remuneraciones,Infancia y Juventud Otras remuneraciones,,234,1,12862.22,0,12862.22,22457.24
,,,,,,,,,,,
,234,13006,Infancia y Juventud Mujer Trienios,Infancia y Juventud Mujer Trienios,,234,1,1002.4,0,1002.4,2745.8
,,,,,,,,,,,
,234,13100,Infancia y Juvenud Salario Base,Infancia y Juvenud Salario Base,,234,1,64521.71,0,64521.71,58421.19
,,,,,,,,,,,
,234,13102,Infancia y Juventud Otras Remuneraciones,Infancia y Juventud Otras Remuneraciones,,234,1,86561.42,0,86561.42,68605.75
,,,,,,,,,,,
,234,13106,Infancia y Juventud Trienios,Infancia y Juventud Trienios,,234,1,4833.52,0,4833.52,2982.8
,,,,,,,,,,,
,234,15100,Infancia y Juventud.Gratificaciones,Infancia y Juventud.Gratificaciones,,234,1,2733.01,0,2733.01,1539.31
,,,,,,,,,,,
,234,20301,Infancia y Juventud.Alquiler Material Actividades Recreativas,Infancia y Juventud.Alquiler Material Actividades Recreativas,,234,2,0,0,0,2165.9
,,,,,,,,,,,
,234,21301,"Infancia y Juventud Mant. maquinaria, instal. y utillaje","Infancia y Juventud Mant. maquinaria, instal. y utillaje",,234,2,500,0,500,0
,,,,,,,,,,,
,234,21303,Infancia y Juvenud Mant. aparatos elevadores,Infancia y Juvenud Mant. aparatos elevadores,,234,2,0,0,0,796.53
,,,,,,,,,,,
,234,22001,"Infancia y Juvenud Prensa, revistas, libros y otras publicaciones","Infancia y Juvenud Prensa, revistas, libros y otras publicaciones",,234,2,500,0,500,0
,,,,,,,,,,,
,234,22100,Infancia y Juventud Energía eléctrica,Infancia y Juventud Energía eléctrica,,234,2,5500,628.8,6128.8,4983.93
,,,,,,,,,,,
,234,22199,Infancia y Juvenud Otros suministros,Infancia y Juvenud Otros suministros,,234,2,1000,0,1000,533.1
,,,,,,,,,,,
,234,22400,Infancia y Juventud Primas de seguros,Infancia y Juventud Primas de seguros,,234,2,1900,0,1900,1726.9
,,,,,,,,,,,
,234,22602,Infancia y Juventud Publicidad y propaganda,Infancia y Juventud Publicidad y propaganda,,234,2,2500,0,2500,339.77
,,,,,,,,,,,
,234,22617,Infancia y Juventud Viajes juventud,Infancia y Juventud Viajes juventud,,234,2,60000,0,60000,0
,,,,,,,,,,,
,234,22619,Infancia y Juventud Gastos varios infancia,Infancia y Juventud Gastos varios infancia,,234,2,10000,0,10000,9091.02
,,,,,,,,,,,
,234,22621,Infancia y Juventud Gastos diversos juventud,Infancia y Juventud Gastos diversos juventud,,234,2,20000,0,20000,6640.81
,,,,,,,,,,,
,234,22627,Infancia y Juventud Campamentos de verano,Infancia y Juventud Campamentos de verano,,234,2,29426.62,0,29426.62,22020.04
,,,,,,,,,,,
,234,22699,Infancia y Juventud Otros gastos diversos,Infancia y Juventud Otros gastos diversos,,234,2,9000,0,9000,2548.17
,,,,,,,,,,,
,234,22715,Infancia y Juventud Limpieza en edificios,Infancia y Juventud Limpieza en edificios,,234,2,30900,17477.11,48377.11,29956.28
,,,,,,,,,,,
,234,23101,Infancia y Juventud.Locomoción del personal,Infancia y Juventud.Locomoción del personal,,234,2,0,0,0,19.18
,,,,,,,,,,,
,235,11000,Tercera edad Retribuciones básicas,Tercera edad Retribuciones básicas,,235,1,28000,0,28000,19111.1
,,,,,,,,,,,
,235,13000,Tercera edad Salario Base,Tercera edad Salario Base,,235,1,23279.62,0,23279.62,23279.61
,,,,,,,,,,,
,235,13002,Tercera edad.Otras remuneraciones,Tercera edad.Otras remuneraciones,,235,1,9361.94,0,9361.94,9361.93
,,,,,,,,,,,
,235,13006,Tercera edad Trienios,Tercera edad Trienios,,235,1,1138.54,0,1138.54,1137.72
,,,,,,,,,,,
,235,13100,Tercera edad Salario Base,Tercera edad Salario Base,,235,1,23035.74,0,23035.74,16454.1
,,,,,,,,,,,
,235,13102,Tercera edad Otras Remuneraciones,Tercera edad Otras Remuneraciones,,235,1,28085.82,0,28085.82,20061.3
,,,,,,,,,,,
,235,13106,Tercera edad Trienios,Tercera edad Trienios,,235,1,1670.28,0,1670.28,1185.36
,,,,,,,,,,,
,235,21301,"Tercera edad Man.maquinaria, instal. y utillaje","Tercera edad Man.maquinaria, instal. y utillaje",,235,2,1000,0,1000,1952.34
,,,,,,,,,,,
,235,22001,"Tercera edad Prensa, revistas, libros y otras publicaciones","Tercera edad Prensa, revistas, libros y otras publicaciones",,235,2,0,0,0,91.4
,,,,,,,,,,,
,235,22100,Tercera edad Energía eléctrica,Tercera edad Energía eléctrica,,235,2,26000,0,26000,25859.04
,,,,,,,,,,,
,235,22101,Tercera edad.Agua,Tercera edad.Agua,,235,2,800,0,800,912.49
,,,,,,,,,,,
,235,22125,Tercera edad Peluquería 3º edad.,Tercera edad Peluquería 3º edad.,,235,2,3500,0,3500,2391.97
,,,,,,,,,,,
,235,22199,Tercera edad Otros suministros,Tercera edad Otros suministros,,235,2,500,0,500,1666.67
,,,,,,,,,,,
,235,22400,Tercera edad Primas de seguros,Tercera edad Primas de seguros,,235,2,3500,0,3500,1201.43
,,,,,,,,,,,
,235,22602,Tercera edad.Publicidad y propaganda,Tercera edad.Publicidad y propaganda,,235,2,0,0,0,87.12
,,,,,,,,,,,
,235,22623,Tercera edad Gastos cultrales tercera edad,Tercera edad Gastos cultrales tercera edad,,235,2,6880,0,6880,1401.57
,,,,,,,,,,,
,235,22624,Tercera edad Viajes tercera edad,Tercera edad Viajes tercera edad,,235,2,20000,0,20000,19950
,,,,,,,,,,,
,235,22637,Tercera edad Excursiones tercera edad,Tercera edad Excursiones tercera edad,,235,2,2500,0,2500,935
,,,,,,,,,,,
,235,22699,Tercera edad Otros gastos diversos,Tercera edad Otros gastos diversos,,235,2,5300,0,5300,5755.09
,,,,,,,,,,,
,235,22715,Tercera edad Limpieza en edificios,Tercera edad Limpieza en edificios,,235,2,20300,0,20300,19785.38
,,,,,,,,,,,
,236,12004,Mujer Sueldos del Grupo C2,Mujer Sueldos del Grupo C2,,236,1,8389.5,0,8389.5,3373.53
,,,,,,,,,,,
,236,12006,Mujer Trienios,Mujer Trienios,,236,1,895,0,895,401.7
,,,,,,,,,,,
,236,12100,Mujer Complemento de destino,Mujer Complemento de destino,,236,1,4270.14,0,4270.14,2336.13
,,,,,,,,,,,
,236,12101,Mujer Complemento específico,Mujer Complemento específico,,236,1,8592.08,0,8592.08,2845.77
,,,,,,,,,,,
,236,22400,Mujer Primas de seguros,Mujer Primas de seguros,,236,2,1500,0,1500,0
,,,,,,,,,,,
,236,22602,Mujer Publicidad y propaganda,Mujer Publicidad y propaganda,,236,2,4500,0,4500,0
,,,,,,,,,,,
,236,22618,Mujer Area de Mujer,Mujer Area de Mujer,,236,2,17000,0,17000,6188.85
,,,,,,,,,,,
,236,22699,Mujer Otros gastos diversos,Mujer Otros gastos diversos,,236,2,1500,0,1500,0
,,,,,,,,,,,
,236,22751,Mujer Iluminación y sonido,Mujer Iluminación y sonido,,236,2,4600,0,4600,4481.15
,,,,,,,,,,,
,236,48099,Mujer Otras subvenciones,Mujer Otras subvenciones,,236,48099,2500,0,2500,2500
,,,,,,,,,,,
,241,11000,Fomento del empleo. Retribuciones básicas,Fomento del empleo. Retribuciones básicas,,241,1,28000,0,28000,27520
,,,,,,,,,,,
,241,12004,Fomento del empleo. Sueldos del Grupo C2,Fomento del empleo. Sueldos del Grupo C2,,241,1,16779,0,16779,16757.16
,,,,,,,,,,,
,241,12006,Fomento del empleo. Trienios,Fomento del empleo. Trienios,,241,1,1441.58,0,1441.58,1439.88
,,,,,,,,,,,
,241,12100,Fomento del empleo. Complemento de destino,Fomento del empleo. Complemento de destino,,241,1,8540.28,0,8540.28,8540.28
,,,,,,,,,,,
,241,12101,Fomento del empleo. Complemento específico,Fomento del empleo. Complemento específico,,241,1,17184.16,0,17184.16,17184.16
,,,,,,,,,,,
,241,13100,Fomento del empleo. Salario Base,Fomento del empleo. Salario Base,,241,1,26851.44,0,26851.44,25394.24
,,,,,,,,,,,
,241,13102,Fomento del empleo. Otras Remuneraciones,Fomento del empleo. Otras Remuneraciones,,241,1,30919,0,30919,21451.75
,,,,,,,,,,,
,241,13106,Fomento del empleo. Trienios,Fomento del empleo. Trienios,,241,1,2051.43,0,2051.43,1618.13
,,,,,,,,,,,
,241,14307,Fomento del empleo..Profesorado Cursos de Formacion para el Empleo,Fomento del empleo..Profesorado Cursos de Formacion para el Empleo,,241,1,0,5168.75,5168.75,5030.16
,,,,,,,,,,,
,241,14308,Fomento del empleo..Personal trabajos temporales de Colaboración Social,Fomento del empleo..Personal trabajos temporales de Colaboración Social,,241,1,0,0,0,0
,,,,,,,,,,,
,241,14309,Empleo..Personal  Insercción Laboral,Empleo..Personal  Insercción Laboral,,241,1,0,546129.98,546129.98,551420.71
,,,,,,,,,,,
,241,15000,Fomento del empleo. Productividad,Fomento del empleo. Productividad,,241,1,2000,0,2000,0
,,,,,,,,,,,
,241,15100,Fomento del empleo. Gratificaciones,Fomento del empleo. Gratificaciones,,241,1,5500,0,5500,1271.92
,,,,,,,,,,,
,241,21301,"Fomento del empleo. Mantenimiento, maquinaria, instalacciones y utillaje","Fomento del empleo. Mantenimiento, maquinaria, instalacciones y utillaje",,241,2,3000,-2255,745,0
,,,,,,,,,,,
,241,21303,Fomento del empleo. Mantenimiento aparatos elevadores,Fomento del empleo. Mantenimiento aparatos elevadores,,241,2,900,0,900,285.28
,,,,,,,,,,,
,241,21600,Fomento del empleo. Mantenimiento equipos para procesos de información,Fomento del empleo. Mantenimiento equipos para procesos de información,,241,2,300,0,300,0
,,,,,,,,,,,
,241,22101,Fomento del empleo..Agua,Fomento del empleo..Agua,,241,2,500,0,500,0
,,,,,,,,,,,
,241,22126,Fomento del empleo..Suministros Cursos de Formación para el Empleo,Fomento del empleo..Suministros Cursos de Formación para el Empleo,,241,2,4000,9708.94,13708.94,6426.51
,,,,,,,,,,,
,241,22402,Fomento del empleo. Primas de seguros empleo,Fomento del empleo. Primas de seguros empleo,,241,2,2000,0,2000,0
,,,,,,,,,,,
,241,22408,Fomento del empleo..Seguros para Cursos de Formación para el Empleo,Fomento del empleo..Seguros para Cursos de Formación para el Empleo,,241,2,0,360,360,42.48
,,,,,,,,,,,
,241,22602,Fomento del empleo. Publicidad y propaganda,Fomento del empleo. Publicidad y propaganda,,241,2,1000,0,1000,0
,,,,,,,,,,,
,241,22607,Fomento del empleo. Oposiciones y pruebas selectivas,Fomento del empleo. Oposiciones y pruebas selectivas,,241,2,1000,0,1000,0
,,,,,,,,,,,
,241,22630,Fomento del empleo. Promoción del Empleo,Fomento del empleo. Promoción del Empleo,,241,2,20000,0,20000,19866.7
,,,,,,,,,,,
,241,22646,Fomento del empleo..Otros gastos Cursos de Formación para el Empleo,Fomento del empleo..Otros gastos Cursos de Formación para el Empleo,,241,2,10000,2892.86,12892.86,2117.77
,,,,,,,,,,,
,241,22647,Fomento del empleo..Gastos Prácticas Cursos de formación para el Empleo,Fomento del empleo..Gastos Prácticas Cursos de formación para el Empleo,,241,2,0,1440,1440,0
,,,,,,,,,,,
,241,22650,Fomento del empleo..Formacion personal trabajadores temporales de colaboracion social,Fomento del empleo..Formacion personal trabajadores temporales de colaboracion social,,241,2,0,3600,3600,1100
,,,,,,,,,,,
,241,22699,Fomento del empleo. Otros gastos diversos,Fomento del empleo. Otros gastos diversos,,241,2,500,0,500,387.2
,,,,,,,,,,,
,241,22715,Fomento del empleo..Limpieza en edificios,Fomento del empleo..Limpieza en edificios,,241,2,0,0,0,4017.94
,,,,,,,,,,,
,241,22742,Empleo..Formación,Empleo..Formación,,241,2,0,92250,92250,89900
,,,,,,,,,,,
,241,23101,Fomento del empleo. Locomoción del personal,Fomento del empleo. Locomoción del personal,,241,2,300,0,300,122.75
,,,,,,,,,,,
,241,62501,Fomento del empleo..Mobiliario urbano,Fomento del empleo..Mobiliario urbano,,241,6,0,2255,2255,2250.6
,,,,,,,,,,,
,313,22400,Acciones públicas relativas a la salud. Primas de seguros,Acciones públicas relativas a la salud. Primas de seguros,,313,2,2161.73,0,2161.73,2234.61
,,,,,,,,,,,
,313,22699,Acciones públicas relativas a la salud. Otros gastos diversos,Acciones públicas relativas a la salud. Otros gastos diversos,,313,2,1200,0,1200,142.71
,,,,,,,,,,,
,313,22711,Acciones públicas relativas a la salud. Recogida y control de animales,Acciones públicas relativas a la salud. Recogida y control de animales,,313,2,33335.52,0,33335.52,33335.41
,,,,,,,,,,,
,314,22756,Consumo.Servicio asesoramiento de consumo,Consumo.Servicio asesoramiento de consumo,,314,2,0,7824,7824,6357
,,,,,,,,,,,
,314,62500,Consumo Mobiliario,Consumo Mobiliario,,314,6,1000,0,1000,0
,,,,,,,,,,,
,320,12004,Educación. Sueldos del Grupo C2,Educación. Sueldos del Grupo C2,,320,1,16779,0,16779,16757.16
,,,,,,,,,,,
,320,12006,Educación. Trienios,Educación. Trienios,,320,1,1503.6,0,1503.6,1501.56
,,,,,,,,,,,
,320,12100,Educación. Complemento de destino,Educación. Complemento de destino,,320,1,9169.16,0,9169.16,9169.16
,,,,,,,,,,,
,320,12101,Educación. Complemento específico,Educación. Complemento específico,,320,1,17184.16,0,17184.16,17184.16
,,,,,,,,,,,
,320,13000,Educación. Salario Base,Educación. Salario Base,,320,1,7678.58,0,7678.58,9123.5
,,,,,,,,,,,
,320,13002,Educación. Otras remuneraciones,Educación. Otras remuneraciones,,320,1,13630,0,13630,13456.4
,,,,,,,,,,,
,320,13006,Educación. Trienios,Educación. Trienios,,320,1,1454.76,0,1454.76,1454.76
,,,,,,,,,,,
,320,13100,Educación. Salario Base,Educación. Salario Base,,320,1,80915.52,0,80915.52,79081.76
,,,,,,,,,,,
,320,13106,Educación. Trienios,Educación. Trienios,,320,1,2255.4,0,2255.4,2135.9
,,,,,,,,,,,
,320,14308,Educación..Personal trabajos temporales de Colaboración Social,Educación..Personal trabajos temporales de Colaboración Social,,320,1,0,22317.8,22317.8,18700.24
,,,,,,,,,,,
,320,15000,Educación..Productividad,Educación..Productividad,,320,1,1610.2,0,1610.2,1610.2
,,,,,,,,,,,
,320,15100,Educación. Gratificaciones,Educación. Gratificaciones,,320,1,966.12,0,966.12,162.84
,,,,,,,,,,,
,320,21206,Educación..Reparación e instalación en colegios,Educación..Reparación e instalación en colegios,,320,2,27000,1220,28220,15366.53
,,,,,,,,,,,
,320,21301,"Educación. Mant. maquinaria, instal. y utillaje","Educación. Mant. maquinaria, instal. y utillaje",,320,2,7000,0,7000,2515.58
,,,,,,,,,,,
,320,21303,Educación. Mant. aparatos elevadores,Educación. Mant. aparatos elevadores,,320,2,4350,0,4350,4291.39
,,,,,,,,,,,
,320,22000,Educación. Ordinario no inventariable,Educación. Ordinario no inventariable,,320,2,500,0,500,0
,,,,,,,,,,,
,320,22001,"Educación..Prensa, revistas, libros y otras publicaciones","Educación..Prensa, revistas, libros y otras publicaciones",,320,2,0,0,0,50
,,,,,,,,,,,
,320,22002,"Educación. Material, informático no inventariable","Educación. Material, informático no inventariable",,320,2,700,0,700,0
,,,,,,,,,,,
,320,22100,Educación. Energía eléctrica,Educación. Energía eléctrica,,320,2,120000,6931.91,126931.91,129821.61
,,,,,,,,,,,
,320,22101,Educación. Agua,Educación. Agua,,320,2,9000,0,9000,24706.59
,,,,,,,,,,,
,320,22103,Educación. Combustibles y carburantes,Educación. Combustibles y carburantes,,320,2,110000,0,110000,109663.95
,,,,,,,,,,,
,320,22127,Educación..Suministro de materiales Trabajos Temporales de Colaboración Social,Educación..Suministro de materiales Trabajos Temporales de Colaboración Social,,320,2,0,1056.02,1056.02,1011.85
,,,,,,,,,,,
,320,22199,Educación. Otros suministros,Educación. Otros suministros,,320,2,8000,0,8000,5592.55
,,,,,,,,,,,
,320,22400,Educación. Primas de seguros,Educación. Primas de seguros,,320,2,28000,0,28000,29825.25
,,,,,,,,,,,
,320,22611,Educación. Taller de cultura enseñanza,Educación. Taller de cultura enseñanza,,320,2,16500,0,16500,16020
,,,,,,,,,,,
,320,22699,Educación. Otros gastos diversos,Educación. Otros gastos diversos,,320,2,3000,0,3000,14659.81
,,,,,,,,,,,
,320,22715,Educación. Limpieza en edificios,Educación. Limpieza en edificios,,320,2,308500,4035.66,312535.66,294707.6
,,,,,,,,,,,
,320,48001,Educación. AMPA IES Secundaria,Educación. AMPA IES Secundaria,,320,48001,7500,679.77,8179.77,7433.09
,,,,,,,,,,,
,320,48002,Educación. AMPA Colegio público Las Castañeras,Educación. AMPA Colegio público Las Castañeras,,320,48002,7500,0,7500,6530.57
,,,,,,,,,,,
,320,48003,Educación. Plan Local Mejora y Extensión Servicios Educativos,Educación. Plan Local Mejora y Extensión Servicios Educativos,,320,48003,40882,0,40882,40287.82
,,,,,,,,,,,
,320,48004,Educación. AMPA Colegio público Fco. de Orellana,Educación. AMPA Colegio público Fco. de Orellana,,320,48004,7500,0,7500,7500
,,,,,,,,,,,
,320,48005,Educación. AMPA Colegio público Legazpi,Educación. AMPA Colegio público Legazpi,,320,48005,7500,0,7500,7500
,,,,,,,,,,,
,320,48006,Educación. AMPA Colegio público el Torreón,Educación. AMPA Colegio público el Torreón,,320,48006,7500,0,7500,7432
,,,,,,,,,,,
,320,48017,Educación..AMPA Colegio Los Arenales,Educación..AMPA Colegio Los Arenales,,320,48017,7500,0,7500,7500
,,,,,,,,,,,
,320,48019,Educación. AMPA IES  Gonzalo Chacon,Educación. AMPA IES  Gonzalo Chacon,,320,48019,4500,0,4500,3972.09
,,,,,,,,,,,
,320,48021,Educación. AMPA Colegio Pasteur,Educación. AMPA Colegio Pasteur,,320,48021,5500,0,5500,5475.78
,,,,,,,,,,,
,320,48024,Educación. Subvención  Asociación Scoutt,Educación. Subvención  Asociación Scoutt,,320,48024,2000,0,2000,2000
,,,,,,,,,,,
,320,48025,Educación. Subvenciones  ayudas a comedor,Educación. Subvenciones  ayudas a comedor,,320,48025,15000,0,15000,6800
,,,,,,,,,,,
,320,48026,Educación. Subvenciones Ayudas para Libros,Educación. Subvenciones Ayudas para Libros,,320,48026,15000,0,15000,8489.55
,,,,,,,,,,,
,320,48101,Educación..Premios concursos y certámenes escolares,Educación..Premios concursos y certámenes escolares,,320,48101,1500,-1220,280,0
,,,,,,,,,,,
,330,11000,Cultura. Retribuciones básicas,Cultura. Retribuciones básicas,,330,1,28000,0,28000,27520
,,,,,,,,,,,
,330,12001,Cultura. Sueldos del Grupo A2,Cultura. Sueldos del Grupo A2,,330,1,13425.72,0,13425.72,12906.52
,,,,,,,,,,,
,330,12003,Cultura. Sueldos del Grupo C1,Cultura. Sueldos del Grupo C1,,330,1,20160.56,0,20160.56,19778.09
,,,,,,,,,,,
,330,12004,Cultura. Sueldos del Grupo C2,Cultura. Sueldos del Grupo C2,,330,1,16779,0,16779,16179.66
,,,,,,,,,,,
,330,12006,Cultura. Trienios,Cultura. Trienios,,330,1,5814.3,0,5814.3,5685.76
,,,,,,,,,,,
,330,12100,Cultura. Complemento de destino,Cultura. Complemento de destino,,330,1,29369.2,0,29369.2,29074.95
,,,,,,,,,,,
,330,12101,Cultura. Complemento específico,Cultura. Complemento específico,,330,1,52682.7,0,52682.7,52138.87
,,,,,,,,,,,
,330,13000,Cultura. Salario Base,Cultura. Salario Base,,330,1,32136.16,0,32136.16,30836.67
,,,,,,,,,,,
,330,13002,Cultura. Otras remuneraciones,Cultura. Otras remuneraciones,,330,1,44448.32,0,44448.32,40553.96
,,,,,,,,,,,
,330,13006,Cultura. Trienios,Cultura. Trienios,,330,1,2262.96,0,2262.96,2216.95
,,,,,,,,,,,
,330,13100,Cultura. Salario Base,Cultura. Salario Base,,330,1,30449.3,0,30449.3,27902.8
,,,,,,,,,,,
,330,13102,Cultura. Otras Remuneraciones,Cultura. Otras Remuneraciones,,330,1,45919.86,0,45919.86,42429.86
,,,,,,,,,,,
,330,13106,Cultura. Trienios,Cultura. Trienios,,330,1,1683.86,0,1683.86,1681.99
,,,,,,,,,,,
,330,14308,Cultura.Personal trabajos temporales de Colaboración Social,Cultura.Personal trabajos temporales de Colaboración Social,,330,1,0,5780.99,5780.99,2720.81
,,,,,,,,,,,
,330,20300,"Cultura. Arrend.de maquinaria, instal.y utillaje","Cultura. Arrend.de maquinaria, instal.y utillaje",,330,2,500,0,500,151.25
,,,,,,,,,,,
,330,20500,"Cultura Alquiler, mobiliario y enseres","Cultura Alquiler, mobiliario y enseres",,330,2,500,0,500,0
,,,,,,,,,,,
,330,21301,"Cultura. Mant. maquinaria, instal. y utillaje","Cultura. Mant. maquinaria, instal. y utillaje",,330,2,6000,0,6000,7838.53
,,,,,,,,,,,
,330,21303,Cultura. Mant. aparatos elevadores,Cultura. Mant. aparatos elevadores,,330,2,6800,0,6800,6548.8
,,,,,,,,,,,
,330,21600,Cultura. Mant. equipos para procesos de información,Cultura. Mant. equipos para procesos de información,,330,2,4000,0,4000,0
,,,,,,,,,,,
,330,21602,Cultura. Mant. Sistema integrado Biblioteca,Cultura. Mant. Sistema integrado Biblioteca,,330,2,8000,0,8000,5088.66
,,,,,,,,,,,
,330,22000,Cultura. Ordinario no inventariable,Cultura. Ordinario no inventariable,,330,2,900,0,900,2043.39
,,,,,,,,,,,
,330,22001,"Cultura. Prensa, revistas, libros y otras publicaciones","Cultura. Prensa, revistas, libros y otras publicaciones",,330,2,10000,0,10000,10290.81
,,,,,,,,,,,
,330,22100,Cultura. Energía eléctrica,Cultura. Energía eléctrica,,330,2,155000,12322.87,167322.87,158980.37
,,,,,,,,,,,
,330,22101,Cultura. Agua,Cultura. Agua,,330,2,4000,892.6,4892.6,6167.23
,,,,,,,,,,,
,330,22103,Cultura. Combustibles y carburantes,Cultura. Combustibles y carburantes,,330,2,50000,0,50000,35497.56
,,,,,,,,,,,
,330,22104,Cultura Vestuario,Cultura Vestuario,,330,2,200,0,200,2116.9
,,,,,,,,,,,
,330,22199,Cultura. Otros suministros,Cultura. Otros suministros,,330,2,3000,0,3000,727.49
,,,,,,,,,,,
,330,22400,Cultura. Primas de seguros,Cultura. Primas de seguros,,330,2,14000,0,14000,4070.57
,,,,,,,,,,,
,330,22602,Cultura. Publicidad y propaganda,Cultura. Publicidad y propaganda,,330,2,8000,0,8000,7386.7
,,,,,,,,,,,
,330,22609,Cultura. Actividades culturales,Cultura. Actividades culturales,,330,2,108717.02,0,108717.02,112559.32
,,,,,,,,,,,
,330,22611,Cultura. Taller de cultura enseñanza,Cultura. Taller de cultura enseñanza,,330,2,63500,0,63500,39065.33
,,,,,,,,,,,
,330,22644,Cultura.SGAE Actuaciones Culturales,Cultura.SGAE Actuaciones Culturales,,330,2,6000,0,6000,2459.82
,,,,,,,,,,,
,330,22699,Cultura. Otros gastos diversos,Cultura. Otros gastos diversos,,330,2,4000,0,4000,2360.97
,,,,,,,,,,,
,330,22715,Cultura. Limpieza en edificios,Cultura. Limpieza en edificios,,330,2,52470.5,0,52470.5,50621.17
,,,,,,,,,,,
,330,22728,Cultura. Escuela de Música,Cultura. Escuela de Música,,330,2,158519.96,0,158519.96,155536.91
,,,,,,,,,,,
,330,22749,Cultura.Catalogación libros de la Biblioteca,Cultura.Catalogación libros de la Biblioteca,,330,2,7000,-7824,-824,0
,,,,,,,,,,,
,330,23101,Cultura Locomoción del personal,Cultura Locomoción del personal,,330,2,100,0,100,74
,,,,,,,,,,,
,330,48007,Cultura. Subvención taller de teatro,Cultura. Subvención taller de teatro,,330,48007,7000,0,7000,1500
,,,,,,,,,,,
,330,48008,Cultura. Subvención Coral arroyomolinos,Cultura. Subvención Coral arroyomolinos,,330,48008,7000,0,7000,6988.42
,,,,,,,,,,,
,338,22400,Fiestas populares y festejos. Primas de seguros,Fiestas populares y festejos. Primas de seguros,,338,2,21000,0,21000,3788.99
,,,,,,,,,,,
,338,22735,Fiestas populares y festejos. Fiestas y eventos populares municipales,Fiestas populares y festejos. Fiestas y eventos populares municipales,,338,2,170000,90000,260000,268169.72
,,,,,,,,,,,
,338,48015,Fiestas populares y festejos. Plan de -subvenciones Locales (Participación Ciudadana,Fiestas populares y festejos. Plan de -subvenciones Locales (Participación Ciudadana,,338,4,20510,0,20510,13679.55
,,,,,,,,,,,
,340,11000,Deportes. Retribuciones básicas,Deportes. Retribuciones básicas,,340,1,82999.98,0,82999.98,72677.11
,,,,,,,,,,,
,340,12004,Deportes. Sueldos del Grupo C2,Deportes. Sueldos del Grupo C2,,340,1,16779,0,16779,14579.89
,,,,,,,,,,,
,340,12006,Deportes. Trienios,Deportes. Trienios,,340,1,1503.6,0,1503.6,1306.45
,,,,,,,,,,,
,340,12100,Deportes. Complemento de destino,Deportes. Complemento de destino,,340,1,8540.28,0,8540.28,7432.08
,,,,,,,,,,,
,340,12101,Deportes. Complemento específico,Deportes. Complemento específico,,340,1,17184.16,0,17184.16,15928.54
,,,,,,,,,,,
,340,13000,Deportes. Salario Base,Deportes. Salario Base,,340,1,36368.07,0,36368.07,32973.71
,,,,,,,,,,,
,340,13002,Deportes. Otras remuneraciones,Deportes. Otras remuneraciones,,340,1,73239.49,0,73239.49,72726.24
,,,,,,,,,,,
,340,13006,Deportes. Trienios,Deportes. Trienios,,340,1,3649.58,0,3649.58,3445.83
,,,,,,,,,,,
,340,13100,Deportes. Salario Base,Deportes. Salario Base,,340,1,161491.82,0,161491.82,168320.14
,,,,,,,,,,,
,340,13102,Deportes. Otras Remuneraciones,Deportes. Otras Remuneraciones,,340,1,112413.31,0,112413.31,106368.4
,,,,,,,,,,,
,340,13106,Deportes. Trienios,Deportes. Trienios,,340,1,4049,0,4049,3970.3
,,,,,,,,,,,
